accuracy,loss,val_accuracy,val_loss
0.9815872311592102,0.05537484213709831,0.9934982061386108,0.026641646400094032
0.9935211539268494,0.022706424817442894,0.9959957003593445,0.015354313887655735
0.9956452250480652,0.01615828089416027,0.9964351654052734,0.013474704697728157
0.9965939521789551,0.013093194924294949,0.9975188374519348,0.009868564084172249
0.996992290019989,0.01150341797620058,0.9974420666694641,0.00950248446315527
0.9972131848335266,0.009714084677398205,0.9977304339408875,0.007532069925218821
0.9974128603935242,0.008363845758140087,0.9982094764709473,0.0058627985417842865
0.9975782632827759,0.0077146925032138824,0.9981117844581604,0.0058580306358635426
0.997630774974823,0.007423658389598131,0.9980327486991882,0.006102033890783787
0.9977118372917175,0.007136914879083633,0.9979931712150574,0.005260498728603125
0.9977809190750122,0.006869553122669458,0.9982350468635559,0.00525847589597106
0.9978493452072144,0.0066490788012743,0.9983792304992676,0.005133398808538914
0.9978955388069153,0.006510049104690552,0.9982187747955322,0.005454241763800383
0.9979038238525391,0.006446043960750103,0.9984791874885559,0.004964158870279789
0.9980038404464722,0.006209664046764374,0.9984117746353149,0.004691079258918762
0.9980184435844421,0.0060810791328549385,0.9980769157409668,0.006049670744687319
0.9980423450469971,0.005988430231809616,0.9985303282737732,0.0046064723283052444
0.998060941696167,0.005938743241131306,0.9984745383262634,0.004872477147728205
0.9981430172920227,0.005791672971099615,0.9984443187713623,0.0047016749158501625
0.9981343746185303,0.005737995728850365,0.9984466433525085,0.004739300813525915
0.9981702566146851,0.00563572533428669,0.9986605644226074,0.00433393195271492
0.9981955289840698,0.005593654699623585,0.998637318611145,0.004263726994395256
0.9981988072395325,0.005519361700862646,0.9985745549201965,0.004590720869600773
0.9982091188430786,0.005490140523761511,0.9986396431922913,0.004272895865142345
0.9982473254203796,0.00541702751070261,0.9987303614616394,0.004058394115418196
0.9982811808586121,0.005282056052237749,0.9986512660980225,0.004164522979408503
0.9983137845993042,0.005206149071455002,0.9985861778259277,0.003976323176175356
0.9983031153678894,0.0051675899885594845,0.9986419677734375,0.004118806216865778
0.9983572959899902,0.005097226705402136,0.9986442923545837,0.004193947184830904
0.9983592629432678,0.005070058163255453,0.9986768364906311,0.004022421780973673
0.9983838796615601,0.005016563925892115,0.998695433139801,0.004135032184422016
0.9984027743339539,0.004977608565241098,0.9986001253128052,0.00437150290235877
0.9984350204467773,0.004831813741475344,0.9987257122993469,0.00381691032089293
0.998440682888031,0.004941244143992662,0.9987629055976868,0.0038660934660583735
0.9984818696975708,0.004755228292196989,0.9984931349754333,0.004184243734925985
0.9984937906265259,0.004763787612318993,0.9988558888435364,0.0037526520900428295
0.9984742403030396,0.004726122133433819,0.9987489581108093,0.003867408959195018
0.9985323548316956,0.004551177378743887,0.9987768530845642,0.003994425293058157
0.9985319972038269,0.004563213791698217,0.9986907839775085,0.0037547952961176634
0.9985672235488892,0.004480539355427027,0.998951256275177,0.0037270463071763515
0.9985868334770203,0.0044778441078960896,0.9987187385559082,0.0037539470940828323
0.9985808730125427,0.004463753197342157,0.9988768100738525,0.0036758065689355135
0.9986197352409363,0.004348088055849075,0.9988303184509277,0.003754835110157728
0.9986144304275513,0.004350463394075632,0.9989233613014221,0.003492165356874466
0.9986499547958374,0.004302379209548235,0.9988163709640503,0.003685685805976391
0.9986210465431213,0.004268701188266277,0.9987257122993469,0.003961772657930851
0.9986486434936523,0.00425223633646965,0.9989396333694458,0.0035419559571892023
0.9986984729766846,0.004184582270681858,0.9989442825317383,0.003739844309166074
0.9986751675605774,0.004183362703770399,0.9988908171653748,0.003495153971016407
0.998694121837616,0.004164209123700857,0.9989535808563232,0.0034338515251874924
