accuracy,loss,val_accuracy,val_loss
0.9892137050628662,0.029048889875411987,0.9951487183570862,0.018185386434197426
0.9983332753181458,0.005305824335664511,0.9990335702896118,0.0036365860141813755
0.9988869428634644,0.003293639747425914,0.999449610710144,0.0024219024926424026
0.999082088470459,0.002609777497127652,0.9995520114898682,0.002355927135795355
0.9992266297340393,0.00214772904291749,0.9991509318351746,0.0026096205692738295
0.9993119835853577,0.001961110858246684,0.9989503622055054,0.0031187660060822964
0.9993909001350403,0.0016955005703493953,0.9997162818908691,0.0011020591482520103
0.9994831681251526,0.001527150976471603,0.9998015761375427,0.0008625969057902694
0.9995471835136414,0.0013160969829186797,0.9997376203536987,0.0011504172580316663
0.999619722366333,0.0011485738214105368,0.9997034668922424,0.0009436393156647682
0.9996549487113953,0.001048937439918518,0.9998719692230225,0.0008856302010826766
0.9996960163116455,0.0009253269527107477,0.9995540976524353,0.0013117792550474405
0.9997327923774719,0.0008505061850883067,0.9999743700027466,0.0002562150766607374
0.9997658729553223,0.0007700352580286562,0.9999551773071289,0.0003131047706119716
0.999779224395752,0.0006527525838464499,0.9999573230743408,0.0003857555566355586
0.9998319745063782,0.0005718147149309516,0.999942421913147,0.00026866322150453925
0.9998282790184021,0.0005527245230041444,0.9998741149902344,0.0005840862868353724
0.9998496174812317,0.00049238046631217,0.9999978542327881,3.5733639379031956e-05
0.9998559951782227,0.00047272982192225754,0.999946653842926,0.00020527394372038543
0.999842643737793,0.00048660385073162615,0.9999829530715942,9.496960410615429e-05
0.9998576045036316,0.0004555158084258437,0.9999359846115112,0.00022294024529401213
0.9998709559440613,0.0004140666569583118,0.9999850392341614,0.00010188058513449505
0.9998719692230225,0.0004014725564047694,0.9999573230743408,0.00027750374283641577
0.9998847842216492,0.00038053590105846524,0.9999957084655762,5.613093526335433e-05
0.999889612197876,0.0003869426145683974,0.9999616146087646,0.00019366666674613953
0.9999093413352966,0.0003198691410943866,0.9999829530715942,8.475063077639788e-05
0.9998912215232849,0.0003892510139849037,0.9999359846115112,0.0002940704289358109
0.9998959898948669,0.0003228241694159806,0.9999359846115112,0.00019774177053477615
0.9999120235443115,0.00029797115712426603,0.9986922740936279,0.003970160149037838
0.9999055862426758,0.00034808251075446606,0.9999808073043823,0.0001001606578938663
0.9999162554740906,0.00030387830338440835,0.9999573230743408,0.00014216586714610457
0.9999151825904846,0.0003238055214751512,0.9998229146003723,0.0005654511624015868
0.9999125599861145,0.00028174181352369487,0.9999658465385437,0.00012344654533080757
0.9999173283576965,0.00028241705149412155,0.9999637603759766,0.00015156321751419455
0.9999237060546875,0.00030265282839536667,0.9999296069145203,0.0001934138999786228
0.9999253153800964,0.00024221741477958858,0.9999829530715942,7.529690628871322e-05
0.9999312162399292,0.00024765043053776026,0.9999808073043823,7.063404336804524e-05
0.9999285340309143,0.00027126321219839156,0.9999914765357971,5.4063577408669516e-05
0.9999247789382935,0.0002528966579120606,0.9999871850013733,6.78671058267355e-05
0.9999210834503174,0.000258004991337657,0.9999594688415527,0.00015666571562178433
0.9999359846115112,0.00024319096701219678,0.9998741149902344,0.0005686747608706355
0.9999375939369202,0.00023198907729238272,0.9999914765357971,7.79336696723476e-05
0.9999317526817322,0.00022104987874627113,0.9999616146087646,0.00021769215527456254
0.9999370574951172,0.0002413188194623217,0.9999786615371704,0.00015256153710652143
0.9999386668205261,0.00024660685448907316,0.9999658465385437,0.00011913140770047903
0.9999381303787231,0.00021705415565520525,0.9999829530715942,7.605524297105148e-05
0.9999402761459351,0.00020246702479198575,0.999993622303009,7.92180944699794e-05
0.9999402761459351,0.00020829541608691216,0.9999871850013733,6.208689592313021e-05
0.9999493360519409,0.00020568874606397003,0.9999616146087646,9.744561975821853e-05
0.9999397397041321,0.00024380648392252624,0.9999679923057556,0.00011344632366672158
